Sensor Name,Variable,Units,Start Datetime,End Datetime,Mean Value,Min Value,Max Value,Median Value,Standard Dev,Count Records,Location (WKT),Ground Height Above Sea Level,Sensor Height Above Ground,Broker Name,Sensor Centroid Longitude,Sensor Centroid Latitude,Raw ID
PER_AIRMON_MONITOR1135100,NO2,ugm -3,2024-01-05,2024-01-06,26.1555,4.89176,48.22764,29.29322,13.791002238776311,96,POINT(-1.617676 54.979118),57.6699981689453,2.0,aq_mesh_api,-1.617676,54.979118,79525
PER_AIRMON_MESH1966150,NO2,ugm -3,2024-01-05,2024-01-06,1.5647558321273507,-5.28092,21.79108,-0.07332,5.164176462556276,1382,POINT(-1.690413 54.957331),3.80999994277954,2.0,aq_mesh_api,-1.690413,54.957331,79202
PER_AIRMON_MESH1921150,NO2,ugm -3,2024-01-05,2024-01-06,20.34320954385964,-11.28,93.6428,20.774,14.26361097821466,1425,POINT(-1.60345 54.965674),31.1700000762939,2.0,aq_mesh_api,-1.60345,54.965674,79164
PER_AIRMON_MESH1907150,NO2,ugm -3,2024-01-05,2024-01-06,6.823675402943247,-12.4644,66.552,6.1476,12.709440689797836,1427,POINT(-1.558681 54.996505),,2.0,aq_mesh_api,-1.558681,54.996505,79150
PER_AIRMON_MESH1915150,NO2,ugm -3,2024-01-05,2024-01-06,40.25541597765365,22.51676,90.46372,35.81776,12.738657569435476,1432,POINT(-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,-1.718833,54.995352,79158
PER_AIRMON_MESH1970150,NO2,ugm -3,2024-01-05,2024-01-06,29.374084441321184,7.96932,250.31072,28.76024,12.020690712644814,1423,POINT(-1.576209 54.984303),,2.0,aq_mesh_api,-1.576209,54.984303,79206
PER_AIRMON_MONITOR1155100,NO2,ugm -3,2024-01-05,2024-01-06,33.81344500000001,5.77348,87.91256,36.37894,19.093035463707047,96,POINT(-1.578967 55.00928),69.0800018310547,2.0,aq_mesh_api,-1.578967,55.00928,79563
PER_AIRMON_MESH1917150,NO2,ugm -3,2024-01-05,2024-01-06,64.57503916376314,-4.6812,242.7832,64.6344,37.97395080634895,1435,POINT(-1.558721 54.996494),39.0400009155273,2.0,aq_mesh_api,-1.558721,54.996494,79160
PER_TTN_AIRQUALITY001,NO2,ugm -3,2024-01-05,2024-01-06,46.524456,25.817,77.477,42.158,14.502377435167794,125,POINT(-1.619868 55.007019),,65.0,LORA,-1.619868,55.007019,80118
PER_AIRMON_MONITOR1157100,NO2,ugm -3,2024-01-05,2024-01-06,41.63959125,9.76284,102.35472,42.36392,18.41584240053584,96,POINT(-1.623043 54.970093),45.2700004577637,2.0,aq_mesh_api,-1.623043,54.970093,79565
PER_AIRMON_MESH1910150,NO2,ugm -3,2024-01-05,2024-01-06,9.91187032348804,-14.758,63.168,9.776,9.699775532946177,1422,POINT(-1.618791 55.018165),50.6599998474121,2.0,aq_mesh_api,-1.618791,55.018165,79153
PER_AIRMON_MONITOR914,NO2,ugm -3,2024-01-05,2024-01-06,34.975030416666684,7.40532,91.98276,37.00874,19.91412006284297,96,POINT(-1.619756 55.006886),62.5900001525879,2.0,aq_mesh_api,-1.619756,55.006886,1726
PER_TTN_AIRQUALITY003,NO2,ugm -3,2024-01-05,2024-01-06,200.398,143.802,235.0,205.25,34.427017088327595,5,POINT(-1.625035 54.973649),,2.0,LORA,-1.625035,54.973649,80125
PER_AIRMON_MESH1957150,NO2,ugm -3,2024-01-05,2024-01-06,61.7246810584958,-3.9668,162.1688,63.0082,33.85193930693392,1436,POINT(-1.558716 54.996502),,2.0,aq_mesh_api,-1.558716,54.996502,79194
PER_AIRMON_MONITOR1056100,NO2,ugm -3,2024-01-05,2024-01-06,59.20351083333332,14.00224,103.353,64.79043999999999,23.9882729607896,96,POINT(-1.60341 54.96565),31.4099998474121,2.0,aq_mesh_api,-1.60341,54.96565,79191
PER_AIRMON_MESH1922150,NO2,ugm -3,2024-01-05,2024-01-06,12.75343517869656,-6.298,50.3088,12.7464,9.16964121069729,1427,POINT(-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,-1.609327,54.991308,79165
PER_AIRMON_MESH305245,NO2,ugm -3,2024-01-05,2024-01-06,32.4007425,22.38328,47.27448,33.26848,6.269895906586255,96,POINT(-1.577439 55.005077),61.5800018310547,2.0,aq_mesh_api,-1.577439,55.005077,79520
PER_AIRMON_MESH307245,NO2,ugm -3,2024-01-05,2024-01-06,25.557777500000004,17.73404,40.53844,26.10004,5.795997192266436,96,POINT(-1.624621 55.007407),66.1900024414062,2.0,aq_mesh_api,-1.624621,55.007407,79522
PER_AIRMON_MONITOR915,NO2,ugm -3,2024-01-05,2024-01-06,44.62646083333331,8.74764,99.10044,44.54378,26.02868220457769,96,POINT(-1.594598 54.987092),41.5099983215332,2.0,aq_mesh_api,-1.594598,54.987092,1725
PER_AIRMON_MONITOR915,NO2,ugm -3,2024-01-06,2024-01-07,26.23005375000001,7.6328,66.24932,22.214080000000003,14.056353331096496,96,POINT(-1.594598 54.987092),41.5099983215332,2.0,aq_mesh_api,-1.594598,54.987092,1725
PER_AIRMON_MESH1957150,NO2,ugm -3,2024-01-06,2024-01-07,29.68787817543867,-7.6328,116.1088,28.5196,16.756511936098917,1425,POINT(-1.558716 54.996502),,2.0,aq_mesh_api,-1.558716,54.996502,79194
PER_AIRMON_MESH1919150,NO2,ugm -3,2024-01-06,2024-01-07,10.434026348983885,-6.486,34.6108,10.3212,7.836086030362432,1427,POINT(-1.59605 54.902785),,8.0,aq_mesh_api,-1.59605,54.902785,79162
PER_AIRMON_MONITOR914,NO2,ugm -3,2024-01-06,2024-01-07,20.56136416666667,8.61228,50.3746,17.998179999999998,10.04383671907384,96,POINT(-1.619756 55.006886),62.5900001525879,2.0,aq_mesh_api,-1.619756,55.006886,1726
PER_AIRMON_MONITOR1157100,NO2,ugm -3,2024-01-06,2024-01-07,35.627507916666666,7.96932,103.73652,32.59356,19.668432205549685,96,POINT(-1.623043 54.970093),45.2700004577637,2.0,aq_mesh_api,-1.623043,54.970093,79565
PER_TTN_AIRQUALITY003,NO2,ugm -3,2024-01-06,2024-01-07,118.36703225806453,103.0,137.351,118.494,7.602250407413843,31,POINT(-1.625035 54.973649),,2.0,LORA,-1.625035,54.973649,80125
PER_AIRMON_MONITOR1155100,NO2,ugm -3,2024-01-06,2024-01-07,16.204855833333333,4.50824,34.92852,15.21296,6.59148619977437,96,POINT(-1.578967 55.00928),69.0800018310547,2.0,aq_mesh_api,-1.578967,55.00928,79563
PER_AIRMON_MONITOR1156100,NO2,ugm -3,2024-01-06,2024-01-07,16.73354708333333,5.46704,36.93072,16.67936,7.356774065137732,96,POINT(-1.585004 54.912211),82.3000030517578,2.0,aq_mesh_api,-1.585004,54.912211,79564
PER_AIRMON_MESH1966150,NO2,ugm -3,2024-01-06,2024-01-07,-2.976528169219549,-7.83772,12.16548,-3.79572,3.634515372041372,1371,POINT(-1.690413 54.957331),3.80999994277954,2.0,aq_mesh_api,-1.690413,54.957331,79202
PER_AIRMON_MESH1964150,NO2,ugm -3,2024-01-06,2024-01-07,29.70921182901188,7.85464,87.56664,28.19624,11.365439401639463,1427,POINT(-1.45333 55.022829),43.8699989318848,2.0,aq_mesh_api,-1.45333,55.022829,79200
PER_AIRMON_MESH1910150,NO2,ugm -3,2024-01-06,2024-01-07,6.040798597475459,-14.5512,37.412,4.2864,8.239109035267898,1426,POINT(-1.618791 55.018165),50.6599998474121,2.0,aq_mesh_api,-1.618791,55.018165,79153
PER_AIRMON_MESH305245,NO2,ugm -3,2024-01-06,2024-01-07,27.950234166666664,21.25528,35.95688,28.04208,2.716941324584069,96,POINT(-1.577439 55.005077),61.5800018310547,2.0,aq_mesh_api,-1.577439,55.005077,79520
PER_AIRMON_MESH1915150,NO2,ugm -3,2024-01-06,2024-01-07,30.83166456981665,17.5968,48.28968,30.67596,5.153534957490784,1418,POINT(-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,-1.718833,54.995352,79158
PER_AIRMON_MONITOR1056100,NO2,ugm -3,2024-01-06,2024-01-07,45.73286041666669,12.78024,104.71036,44.433800000000005,21.11375621212625,96,POINT(-1.60341 54.96565),31.4099998474121,2.0,aq_mesh_api,-1.60341,54.96565,79191
PER_AIRMON_MONITOR1135100,NO2,ugm -3,2024-01-06,2024-01-07,20.792760833333336,6.73228,47.51136,19.21454,10.691325107540816,96,POINT(-1.617676 54.979118),57.6699981689453,2.0,aq_mesh_api,-1.617676,54.979118,79525
PER_AIRMON_MESH1922150,NO2,ugm -3,2024-01-06,2024-01-07,9.114295371669012,-7.1628,48.1092,6.2416,10.619141985024648,1426,POINT(-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,-1.609327,54.991308,79165
PER_AIRMON_MESH1917150,NO2,ugm -3,2024-01-06,2024-01-07,30.5385198879552,-10.1144,126.4864,29.751,19.686422870221463,1428,POINT(-1.558721 54.996494),39.0400009155273,2.0,aq_mesh_api,-1.558721,54.996494,79160
PER_AIRMON_MESH1970150,NO2,ugm -3,2024-01-06,2024-01-07,21.763275720279697,5.1418,65.2266,21.0936,8.486490903823023,1430,POINT(-1.576209 54.984303),,2.0,aq_mesh_api,-1.576209,54.984303,79206
PER_AIRMON_MESH1921150,NO2,ugm -3,2024-01-06,2024-01-07,14.165213735108628,-10.6596,62.3596,13.8556,9.84481078052912,1427,POINT(-1.60345 54.965674),31.1700000762939,2.0,aq_mesh_api,-1.60345,54.965674,79164
PER_AIRMON_MESH1907150,NO2,ugm -3,2024-01-06,2024-01-07,-1.266367999999999,-12.972,54.52,-3.102,8.103447919726507,1425,POINT(-1.558681 54.996505),,2.0,aq_mesh_api,-1.558681,54.996505,79150
PER_TTN_AIRQUALITY001,NO2,ugm -3,2024-01-06,2024-01-07,37.66906818181818,22.808,52.378,38.2515,7.727243624555268,132,POINT(-1.619868 55.007019),,65.0,LORA,-1.619868,55.007019,80118
PER_AIRMON_MESH307245,NO2,ugm -3,2024-01-06,2024-01-07,21.27451083333333,16.47444,24.08844,21.88884,1.8819465445780608,96,POINT(-1.624621 55.007407),66.1900024414062,2.0,aq_mesh_api,-1.624621,55.007407,79522
PER_AIRMON_MESH300245,NO2,ugm -3,2024-01-06,2024-01-07,24.052289166666664,17.64756,31.33396,24.39676,2.578139570824145,96,POINT(-1.637606 54.969172),84.9800033569336,2.0,aq_mesh_api,-1.637606,54.969172,79516
PER_AIRMON_MESH1915150,NO2,ugm -3,2024-01-07,2024-01-08,31.81977793103449,17.57612,54.62716,31.04068,6.421505246940742,1421,POINT(-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,-1.718833,54.995352,79158
PER_AIRMON_MESH307245,NO2,ugm -3,2024-01-07,2024-01-08,22.930085833333337,18.46724,26.70164,23.10144,1.6282235666207836,96,POINT(-1.624621 55.007407),66.1900024414062,2.0,aq_mesh_api,-1.624621,55.007407,79522
PER_AIRMON_MONITOR1135100,NO2,ugm -3,2024-01-07,2024-01-08,18.123709166666668,7.54068,39.79584,16.02418,7.765755368336637,96,POINT(-1.617676 54.979118),57.6699981689453,2.0,aq_mesh_api,-1.617676,54.979118,79525
PER_AIRMON_MESH1919150,NO2,ugm -3,2024-01-07,2024-01-08,13.273540365682155,-7.9148,60.9684,8.093399999999999,13.695944097011166,1422,POINT(-1.59605 54.902785),,8.0,aq_mesh_api,-1.59605,54.902785,79162
PER_AIRMON_MONITOR1155100,NO2,ugm -3,2024-01-07,2024-01-08,18.59598083333333,7.23612,39.67364,16.38044,6.87475601014557,96,POINT(-1.578967 55.00928),69.0800018310547,2.0,aq_mesh_api,-1.578967,55.00928,79563
PER_AIRMON_MESH1957150,NO2,ugm -3,2024-01-07,2024-01-08,40.35015268667128,6.4484,123.4596,34.2724,18.318688137094853,1433,POINT(-1.558716 54.996502),,2.0,aq_mesh_api,-1.558716,54.996502,79194
PER_AIRMON_MESH1966150,NO2,ugm -3,2024-01-07,2024-01-08,-1.8986133333333275,-7.59332,10.71788,-2.37632,2.9929002490263894,1410,POINT(-1.690413 54.957331),3.80999994277954,2.0,aq_mesh_api,-1.690413,54.957331,79202
PER_AIRMON_MESH1970150,NO2,ugm -3,2024-01-07,2024-01-08,22.04467037868161,2.27856,54.6704,21.4602,7.525785650865203,1426,POINT(-1.576209 54.984303),,2.0,aq_mesh_api,-1.576209,54.984303,79206
PER_TTN_AIRQUALITY003,NO2,ugm -3,2024-01-07,2024-01-08,120.13593220338988,104.324,134.241,118.24,7.071250796422943,118,POINT(-1.625035 54.973649),,2.0,LORA,-1.625035,54.973649,80125
PER_TTN_AIRQUALITY001,NO2,ugm -3,2024-01-07,2024-01-08,40.2229921875,28.842,50.814,40.416,6.393518220989635,128,POINT(-1.619868 55.007019),,65.0,LORA,-1.619868,55.007019,80118
PER_AIRMON_MESH1922150,NO2,ugm -3,2024-01-07,2024-01-08,7.467733893557418,-6.298,54.426,5.9596,7.430942078823063,1428,POINT(-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,-1.609327,54.991308,79165
PER_AIRMON_MESH1910150,NO2,ugm -3,2024-01-07,2024-01-08,5.838227094972056,-17.484,81.6108,5.17,8.099868514592028,1432,POINT(-1.618791 55.018165),50.6599998474121,2.0,aq_mesh_api,-1.618791,55.018165,79153
PER_AIRMON_MESH1921150,NO2,ugm -3,2024-01-07,2024-01-08,15.378347228070172,-4.2864,48.8048,13.9684,10.58373858429439,1425,POINT(-1.60345 54.965674),31.1700000762939,2.0,aq_mesh_api,-1.60345,54.965674,79164
PER_AIRMON_MONITOR915,NO2,ugm -3,2024-01-07,2024-01-08,27.115866666666665,9.7102,55.87172,25.70524,10.11565089239222,96,POINT(-1.594598 54.987092),41.5099983215332,2.0,aq_mesh_api,-1.594598,54.987092,1725
PER_AIRMON_MONITOR914,NO2,ugm -3,2024-01-07,2024-01-08,21.62992875,-9.48836,55.03888,19.49936,9.464183300373753,96,POINT(-1.619756 55.006886),62.5900001525879,2.0,aq_mesh_api,-1.619756,55.006886,1726
PER_AIRMON_MONITOR1156100,NO2,ugm -3,2024-01-07,2024-01-08,20.06044208333334,5.9408,39.76388,20.11224,10.14724742644094,96,POINT(-1.585004 54.912211),82.3000030517578,2.0,aq_mesh_api,-1.585004,54.912211,79564
PER_AIRMON_MESH1907150,NO2,ugm -3,2024-01-07,2024-01-08,3.5814329824561386,-10.6408,52.3204,0.7144,9.599541546740651,1425,POINT(-1.558681 54.996505),,2.0,aq_mesh_api,-1.558681,54.996505,79150
PER_AIRMON_MESH305245,NO2,ugm -3,2024-01-07,2024-01-08,29.80888833333333,25.88008,37.17888,29.39568,2.5305939171000724,96,POINT(-1.577439 55.005077),61.5800018310547,2.0,aq_mesh_api,-1.577439,55.005077,79520
PER_AIRMON_MONITOR1056100,NO2,ugm -3,2024-01-07,2024-01-08,46.630854166666666,12.97952,96.83504,42.3188,21.07695578585293,96,POINT(-1.60341 54.96565),31.4099998474121,2.0,aq_mesh_api,-1.60341,54.96565,79191
PER_AIRMON_MESH300245,NO2,ugm -3,2024-01-07,2024-01-08,26.71895166666667,21.99036,38.53436,25.23336,3.8353094147144406,96,POINT(-1.637606 54.969172),84.9800033569336,2.0,aq_mesh_api,-1.637606,54.969172,79516
PER_AIRMON_MONITOR1157100,NO2,ugm -3,2024-01-07,2024-01-08,33.91684500000001,9.11236,78.20236,31.60186,14.696337397703608,96,POINT(-1.623043 54.970093),45.2700004577637,2.0,aq_mesh_api,-1.623043,54.970093,79565
PER_AIRMON_MESH1917150,NO2,ugm -3,2024-01-07,2024-01-08,42.41593114065784,-28.0872,132.9912,35.3252,20.560878184395506,1429,POINT(-1.558721 54.996494),39.0400009155273,2.0,aq_mesh_api,-1.558721,54.996494,79160
PER_AIRMON_MESH1964150,NO2,ugm -3,2024-01-07,2024-01-08,31.351924298674085,11.70864,75.21504,29.13624,11.420867173821664,1433,POINT(-1.45333 55.022829),43.8699989318848,2.0,aq_mesh_api,-1.45333,55.022829,79200
PER_AIRMON_MESH1910150,NO2,ugm -3,2024-01-08,2024-01-09,5.710042595204509,-7.4824,69.7668,4.2112,8.774759828781514,1418,POINT(-1.618791 55.018165),50.6599998474121,2.0,aq_mesh_api,-1.618791,55.018165,79153
PER_AIRMON_MONITOR1156100,NO2,ugm -3,2024-01-08,2024-01-09,15.933352499999996,3.0738,58.21608,13.1835,11.83658774302982,96,POINT(-1.585004 54.912211),82.3000030517578,2.0,aq_mesh_api,-1.585004,54.912211,79564
PER_AIRMON_MESH1907150,NO2,ugm -3,2024-01-08,2024-01-09,8.831572606568821,-12.6336,77.7568,5.828,13.394582057926677,1431,POINT(-1.558681 54.996505),,2.0,aq_mesh_api,-1.558681,54.996505,79150
PER_AIRMON_MONITOR1157100,NO2,ugm -3,2024-01-08,2024-01-09,35.05669291666668,9.4564,96.59252,29.9202,18.969937163276263,96,POINT(-1.623043 54.970093),45.2700004577637,2.0,aq_mesh_api,-1.623043,54.970093,79565
PER_AIRMON_MESH1915150,NO2,ugm -3,2024-01-08,2024-01-09,43.11307303009096,16.19996,84.61316,45.47532,12.206266644597852,1429,POINT(-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,-1.718833,54.995352,79158
PER_AIRMON_MONITOR914,NO2,ugm -3,2024-01-08,2024-01-09,38.67207000000001,5.49712,114.73452,35.24718,25.34932836554978,96,POINT(-1.619756 55.006886),62.5900001525879,2.0,aq_mesh_api,-1.619756,55.006886,1726
PER_AIRMON_MESH1957150,NO2,ugm -3,2024-01-08,2024-01-09,50.46426052998604,-1.6544,168.5232,45.2986,26.446092470737245,1434,POINT(-1.558716 54.996502),,2.0,aq_mesh_api,-1.558716,54.996502,79194
PER_AIRMON_MESH307245,NO2,ugm -3,2024-01-08,2024-01-09,29.71316499999999,19.91484,46.17844,30.99744,5.704570868263596,96,POINT(-1.624621 55.007407),66.1900024414062,2.0,aq_mesh_api,-1.624621,55.007407,79522
PER_AIRMON_MESH1970150,NO2,ugm -3,2024-01-08,2024-01-09,26.48068039024387,-3.28624,71.02452,26.41588,9.021864853645273,1435,POINT(-1.576209 54.984303),,2.0,aq_mesh_api,-1.576209,54.984303,79206
PER_AIRMON_MESH1917150,NO2,ugm -3,2024-01-08,2024-01-09,53.87896457461646,-4.5872,173.5052,49.1996,29.306647937572464,1434,POINT(-1.558721 54.996494),39.0400009155273,2.0,aq_mesh_api,-1.558721,54.996494,79160
PER_AIRMON_MESH1966150,NO2,ugm -3,2024-01-08,2024-01-09,-2.0694211904761928,-6.99172,14.47788,-3.19412,3.9963766047685545,1344,POINT(-1.690413 54.957331),3.80999994277954,2.0,aq_mesh_api,-1.690413,54.957331,79202
PER_AIRMON_MESH1922150,NO2,ugm -3,2024-01-08,2024-01-09,6.877061138439905,-7.8396,78.208,3.9104,10.85188060214344,1423,POINT(-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,-1.609327,54.991308,79165
PER_AIRMON_MONITOR1135100,NO2,ugm -3,2024-01-08,2024-01-09,25.74399541666668,6.40892,68.43952,22.91532,13.720758447737586,96,POINT(-1.617676 54.979118),57.6699981689453,2.0,aq_mesh_api,-1.617676,54.979118,79525
PER_AIRMON_MESH1919150,NO2,ugm -3,2024-01-08,2024-01-09,8.598201123595498,-7.3696,51.3616,7.332,7.922211307825703,1424,POINT(-1.59605 54.902785),,8.0,aq_mesh_api,-1.59605,54.902785,79162
PER_AIRMON_MONITOR1056100,NO2,ugm -3,2024-01-08,2024-01-09,46.26770083333333,13.93832,96.55492,43.54644,20.0865519686016,96,POINT(-1.60341 54.96565),31.4099998474121,2.0,aq_mesh_api,-1.60341,54.96565,79191
PER_AIRMON_MESH1964150,NO2,ugm -3,2024-01-08,2024-01-09,30.65768207573634,12.87424,58.84024,30.73424,6.703994246054575,1426,POINT(-1.45333 55.022829),43.8699989318848,2.0,aq_mesh_api,-1.45333,55.022829,79200
PER_AIRMON_MONITOR1155100,NO2,ugm -3,2024-01-08,2024-01-09,28.9953575,2.99108,82.19172,25.3001,17.278132710051757,96,POINT(-1.578967 55.00928),69.0800018310547,2.0,aq_mesh_api,-1.578967,55.00928,79563
PER_TTN_AIRQUALITY003,NO2,ugm -3,2024-01-08,2024-01-09,140.18747572815536,107.053,159.378,148.396,17.179452742193376,103,POINT(-1.625035 54.973649),,2.0,LORA,-1.625035,54.973649,80125
PER_AIRMON_MESH1921150,NO2,ugm -3,2024-01-08,2024-01-09,17.622190502793277,-9.4376,61.0248,16.1398,11.76411427212043,1432,POINT(-1.60345 54.965674),31.1700000762939,2.0,aq_mesh_api,-1.60345,54.965674,79164
PER_AIRMON_MESH305245,NO2,ugm -3,2024-01-08,2024-01-09,28.17117333333334,25.80488,34.49048,26.98928,2.661661009086035,15,POINT(-1.577439 55.005077),61.5800018310547,2.0,aq_mesh_api,-1.577439,55.005077,79520
PER_TTN_AIRQUALITY002,NO2,ugm -3,2024-01-08,2024-01-09,67.76181578947364,51.394,340.0,58.416,45.94040938046824,38,POINT(-1.625035 54.973649),,2.0,LORA,-1.625035,54.973649,80126
PER_AIRMON_MONITOR915,NO2,ugm -3,2024-01-08,2024-01-09,42.78507957894737,7.06316,82.49064,38.99308,18.94765700983656,95,POINT(-1.594598 54.987092),41.5099983215332,2.0,aq_mesh_api,-1.594598,54.987092,1725
PER_TTN_AIRQUALITY001,NO2,ugm -3,2024-01-08,2024-01-09,59.38025581395349,31.289,82.214,65.775,15.528632221512408,129,POINT(-1.619868 55.007019),,65.0,LORA,-1.619868,55.007019,80118
PER_AIRMON_MESH300245,NO2,ugm -3,2024-01-08,2024-01-09,34.70523083333333,22.19716,57.18396,36.55096,7.431417151300908,96,POINT(-1.637606 54.969172),84.9800033569336,2.0,aq_mesh_api,-1.637606,54.969172,79516
PER_AIRMON_MESH1917150,NO2,ugm -3,2024-01-09,2024-01-10,50.58174766224708,1.786,154.4984,45.5524,27.93809326479586,1433,POINT(-1.558721 54.996494),39.0400009155273,2.0,aq_mesh_api,-1.558721,54.996494,79160
PER_AIRMON_MESH307245,NO2,ugm -3,2024-01-09,2024-01-10,31.951344166666672,25.14124,37.02284,31.72124,2.2590215531248563,96,POINT(-1.624621 55.007407),66.1900024414062,2.0,aq_mesh_api,-1.624621,55.007407,79522
PER_AIRMON_MESH1957150,NO2,ugm -3,2024-01-09,2024-01-10,46.10049533101046,-1.6356,144.1208,40.8148,25.442456803125324,1435,POINT(-1.558716 54.996502),,2.0,aq_mesh_api,-1.558716,54.996502,79194
PER_AIRMON_MESH1966150,NO2,ugm -3,2024-01-09,2024-01-10,-2.672528964451312,-5.73212,20.39988,-3.85212,2.79293128072241,1294,POINT(-1.690413 54.957331),3.80999994277954,2.0,aq_mesh_api,-1.690413,54.957331,79202
PER_AIRMON_MESH1970150,NO2,ugm -3,2024-01-09,2024-01-10,29.521760140449427,2.49288,63.31276,29.09206,5.474084559538985,1424,POINT(-1.576209 54.984303),,2.0,aq_mesh_api,-1.576209,54.984303,79206
PER_AIRMON_MESH305245,NO2,ugm -3,2024-01-09,2024-01-10,34.86315083333333,31.18168,39.04008,34.70668,2.038790793170298,96,POINT(-1.577439 55.005077),61.5800018310547,2.0,aq_mesh_api,-1.577439,55.005077,79520
PER_AIRMON_MESH1921150,NO2,ugm -3,2024-01-09,2024-01-10,17.828106908583393,-7.332,68.6952,16.2432,13.108759454400854,1433,POINT(-1.60345 54.965674),31.1700000762939,2.0,aq_mesh_api,-1.60345,54.965674,79164
PER_TTN_AIRQUALITY002,NO2,ugm -3,2024-01-09,2024-01-10,63.58642105263161,43.764,83.171,64.77850000000001,8.995502566726211,76,POINT(-1.625035 54.973649),,2.0,LORA,-1.625035,54.973649,80126
PER_AIRMON_MESH1919150,NO2,ugm -3,2024-01-09,2024-01-10,13.688446615491994,-0.5264,64.1832,11.8816,9.399452291599545,1433,POINT(-1.59605 54.902785),,8.0,aq_mesh_api,-1.59605,54.902785,79162
PER_AIRMON_MONITOR1056100,NO2,ugm -3,2024-01-09,2024-01-10,37.2863925,7.08384,73.4234,34.19062,17.668737105676524,96,POINT(-1.60341 54.96565),31.4099998474121,2.0,aq_mesh_api,-1.60341,54.96565,79191
PER_TTN_AIRQUALITY001,NO2,ugm -3,2024-01-09,2024-01-10,71.72578571428572,46.829,82.588,73.552,7.424491947352617,126,POINT(-1.619868 55.007019),,65.0,LORA,-1.619868,55.007019,80118
PER_AIRMON_MESH1910150,NO2,ugm -3,2024-01-09,2024-01-10,9.423052380952385,-17.578,98.042,8.507000000000001,7.335448656451077,1428,POINT(-1.618791 55.018165),50.6599998474121,2.0,aq_mesh_api,-1.618791,55.018165,79153
PER_AIRMON_MESH300245,NO2,ugm -3,2024-01-09,2024-01-10,37.169401666666666,30.76996,45.79116,36.85176,3.193902142875371,96,POINT(-1.637606 54.969172),84.9800033569336,2.0,aq_mesh_api,-1.637606,54.969172,79516
PER_AIRMON_MESH1907150,NO2,ugm -3,2024-01-09,2024-01-10,11.62302403373156,-8.554,66.9092,8.2344,13.437120725728114,1423,POINT(-1.558681 54.996505),,2.0,aq_mesh_api,-1.558681,54.996505,79150
PER_AIRMON_MESH1915150,NO2,ugm -3,2024-01-09,2024-01-10,49.46566438336848,29.80552,72.91016,49.32368,6.086876036306361,1419,POINT(-1.718833 54.995352),107.669998168945,2.0,aq_mesh_api,-1.718833,54.995352,79158
PER_AIRMON_MONITOR915,NO2,ugm -3,2024-01-09,2024-01-10,33.265503333333335,4.08336,76.67392,35.3158,19.447988925406204,96,POINT(-1.594598 54.987092),41.5099983215332,2.0,aq_mesh_api,-1.594598,54.987092,1725
PER_AIRMON_MONITOR1157100,NO2,ugm -3,2024-01-09,2024-01-10,27.255025833333345,1.1562,105.02244,27.5373,17.587533976241033,96,POINT(-1.623043 54.970093),45.2700004577637,2.0,aq_mesh_api,-1.623043,54.970093,79565
PER_AIRMON_MESH1922150,NO2,ugm -3,2024-01-09,2024-01-10,7.595648561403498,-7.5388,73.7336,7.144,6.5164615840214815,1425,POINT(-1.609327 54.991308),56.8699989318848,2.0,aq_mesh_api,-1.609327,54.991308,79165
